property_id,city,locality,pincode,city_tier,tier,property_type,metro_distance_km,bhk,carpet_area_sqft,age_years,builder,builder_score,builder_tier,rera_registered,rera_number,num_amenities,amenities,circle_rate_per_sqft,price_per_sqft,total_price,asking_price_per_sqft,asking_total_price,stamp_duty_pct,stamp_duty_amt,registration_charge_amt,monthly_rent_est,monthly_rent_asking,rental_yield_pct,vastu_compliant,gated_community,rentable
100079,Mumbai,Bandra West,400050,Tier1,premium,Independent House,0.51,4,2121.7,8,Brigade Group,0.88,Tier1,1,PMHA93408,2,"Visitor Parking, Landscaped Garden",34041.0,53295.0,113073879.0,55388.0,117514594.0,0.06,6784433.0,30000.0,186147.0,193149.0,1.98,0,0,1
100080,Mumbai,Bandra West,400050,Tier1,premium,Apartment,0.51,1,1185.5,14,Sobha Ltd,0.91,Tier1,1,PMHA24945,8,"Children's Play Area, Lift, Swimming Pool, CCTV, Gymnasium, 24/7 Security, Power Backup, Landscaped Garden",33300.0,49092.0,58198866.0,54582.0,64707128.0,0.06,3491932.0,30000.0,87602.0,95429.0,1.81,0,1,1
100081,Mumbai,Andheri West,400058,Tier1,mid-premium,Penthouse,0.44,4,2434.2,21,Local Developer Co,0.55,Tier3,0,,8,"Power Backup, Jogging Track, Landscaped Garden, Gymnasium, CCTV, 24/7 Security, Swimming Pool, Lift",18308.0,32724.0,79656188.0,32530.0,79185280.0,0.06,4779371.0,30000.0,148836.0,153230.0,2.24,1,1,1
100082,Mumbai,Andheri West,400058,Tier1,mid-premium,Row House,0.03,3,2078.1,14,DLF Ltd,0.92,Tier1,1,PMHA86634,0,,25709.0,32728.0,68012605.0,35727.0,74245581.0,0.06,4080756.0,30000.0,153116.0,159090.0,2.7,1,0,1
100083,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.29,3,1380.6,7,Godrej Properties,0.93,Tier1,1,PMHA47585,4,"Visitor Parking, Landscaped Garden, Swimming Pool, Gymnasium",21400.0,28411.0,39224302.0,29776.0,41109760.0,0.06,2353458.0,30000.0,59032.0,62374.0,1.81,1,0,1
100084,Mumbai,Andheri West,400058,Tier1,mid-premium,Independent House,0.53,4,1742.9,13,Godrej Properties,0.93,Tier1,1,PMHA13608,1,24/7 Security,21014.0,29279.0,51030247.0,29228.0,50942023.0,0.06,3061815.0,30000.0,70116.0,68261.0,1.65,1,0,1
100085,Mumbai,Andheri West,400058,Tier1,mid-premium,Plot/Land,0.37,0,977.6,0,Individual/Land Owner,0.6,Tier3,0,,0,,24472.0,18865.0,18442551.0,20765.0,20299925.0,0.06,1106553.0,30000.0,0.0,0.0,0.0,1,0,0
100086,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.47,2,1439.1,1,Prestige Group,0.92,Tier1,1,PMHA58113,6,"Power Backup, Gymnasium, CCTV, Children's Play Area, Visitor Parking, Clubhouse",21449.0,28878.0,41557046.0,28520.0,41042805.0,0.06,2493423.0,30000.0,93114.0,100270.0,2.69,1,1,1
100087,Mumbai,Andheri West,400058,Tier1,mid-premium,Villa,0.48,4,4444.6,20,Puravankara,0.8,Tier2,1,PMHA45750,10,"Indoor Games Room, Visitor Parking, Gymnasium, Power Backup, 24/7 Security, Swimming Pool, Landscaped Garden, Lift, Children's Play Area, Clubhouse",25326.0,46101.0,204899237.0,51242.0,227747008.0,0.06,12293954.0,30000.0,408139.0,437284.0,2.39,1,1,1
100088,Mumbai,Andheri West,400058,Tier1,mid-premium,Plot/Land,0.38,0,2350.6,0,Individual/Land Owner,0.6,Tier3,0,,0,,25191.0,16106.0,37859221.0,16725.0,39315309.0,0.06,2271553.0,30000.0,0.0,0.0,0.0,0,0,0
100089,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.37,3,1040.0,5,Puravankara,0.8,Tier2,1,PMHA16969,8,"Landscaped Garden, Jogging Track, Swimming Pool, CCTV, Visitor Parking, Indoor Games Room, Power Backup, Children's Play Area",21132.0,30615.0,31838808.0,34184.0,35550542.0,0.06,1910329.0,30000.0,76228.0,73703.0,2.87,0,1,1
100090,Mumbai,Andheri West,400058,Tier1,mid-premium,Villa,0.55,4,4382.3,21,Brigade Group,0.88,Tier1,1,PMHA92119,5,"Jogging Track, 24/7 Security, Gymnasium, Visitor Parking, Power Backup",19561.0,34695.0,152044082.0,34125.0,149548561.0,0.06,9122645.0,30000.0,417071.0,425953.0,3.29,0,0,1
100091,Mumbai,Andheri West,400058,Tier1,mid-premium,Villa,0.21,5,3344.6,2,Oberoi Realty,0.9,Tier1,1,PMHA26452,9,"Landscaped Garden, Swimming Pool, Children's Play Area, 24/7 Security, Power Backup, Clubhouse, Gymnasium, Visitor Parking, Jogging Track",24166.0,49492.0,165529071.0,51780.0,173181304.0,0.06,9931744.0,30000.0,306781.0,337237.0,2.22,1,1,1
100092,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.62,2,1001.8,22,Puravankara,0.8,Tier2,1,PMHA63365,5,"Power Backup, Clubhouse, Swimming Pool, Landscaped Garden, CCTV",21374.0,25126.0,25170468.0,27471.0,27519679.0,0.06,1510228.0,30000.0,49458.0,52893.0,2.36,1,0,1
100093,Mumbai,Andheri West,400058,Tier1,mid-premium,Independent House,0.21,4,2936.9,16,Sobha Ltd,0.91,Tier1,1,PMHA41290,1,Lift,24850.0,32527.0,95529096.0,33625.0,98754374.0,0.06,5731746.0,30000.0,222537.0,229392.0,2.8,1,0,1
100094,Mumbai,Andheri West,400058,Tier1,mid-premium,Studio/1RK,0.45,1,441.2,20,Brigade Group,0.88,Tier1,1,PMHA21803,6,"24/7 Security, Swimming Pool, Visitor Parking, Gymnasium, CCTV, Indoor Games Room",19724.0,29145.0,12859168.0,29545.0,13035331.0,0.06,771550.0,30000.0,28133.0,30485.0,2.63,1,1,1
100095,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.31,1,1007.1,6,Godrej Properties,0.93,Tier1,1,PMHA80881,7,"Swimming Pool, Indoor Games Room, Landscaped Garden, Gymnasium, Children's Play Area, CCTV, Jogging Track",19401.0,26050.0,26234039.0,28453.0,28654417.0,0.06,1574042.0,30000.0,42136.0,45292.0,1.93,0,1,1
100096,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.35,2,837.8,21,Runwal Group,0.78,Tier2,1,PMHA40901,6,"Lift, Visitor Parking, 24/7 Security, Landscaped Garden, Children's Play Area, Swimming Pool",19411.0,21660.0,18147211.0,23490.0,19680166.0,0.06,1088833.0,30000.0,31970.0,32920.0,2.11,1,1,1
100097,Mumbai,Andheri West,400058,Tier1,mid-premium,Independent House,0.45,4,2137.5,19,Brigade Group,0.88,Tier1,1,PMHA49695,2,"CCTV, Landscaped Garden",25991.0,34928.0,74657408.0,36380.0,77761670.0,0.06,4479444.0,30000.0,164676.0,167481.0,2.65,1,0,1
100098,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.28,3,848.6,3,Lodha Group,0.95,Tier1,1,PMHA74162,5,"Lift, Swimming Pool, CCTV, Clubhouse, Indoor Games Room",24693.0,34578.0,29344267.0,36686.0,31132651.0,0.06,1760656.0,30000.0,56374.0,56839.0,2.31,0,0,1
100099,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.42,3,1197.3,16,Brigade Group,0.88,Tier1,1,PMHA77204,3,"CCTV, Power Backup, Landscaped Garden",19358.0,24643.0,29503572.0,26905.0,32211948.0,0.06,1770214.0,30000.0,57573.0,62632.0,2.34,1,0,1
100100,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.55,2,1287.0,15,Prestige Group,0.92,Tier1,1,PMHA96429,5,"Gymnasium, Clubhouse, Visitor Parking, Landscaped Garden, 24/7 Security",24516.0,31707.0,40806931.0,34728.0,44694561.0,0.06,2448416.0,30000.0,64442.0,61904.0,1.9,1,0,1
100101,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.45,2,1005.4,18,Runwal Group,0.78,Tier2,1,PMHA90779,8,"Landscaped Garden, CCTV, Clubhouse, Swimming Pool, Children's Play Area, Visitor Parking, 24/7 Security, Jogging Track",18309.0,23375.0,23502035.0,25094.0,25230851.0,0.06,1410122.0,30000.0,49965.0,50847.0,2.55,1,1,1
100102,Mumbai,Andheri West,400058,Tier1,mid-premium,Penthouse,0.36,3,2588.5,5,Local Developer Co,0.55,Tier3,1,PMHA97254,3,"24/7 Security, Swimming Pool, Jogging Track",19967.0,36240.0,93806808.0,40086.0,103763531.0,0.06,5628408.0,30000.0,175613.0,175129.0,2.25,0,0,1
100103,Mumbai,Andheri West,400058,Tier1,mid-premium,Plot/Land,0.45,0,1684.5,0,Individual/Land Owner,0.6,Tier3,0,,0,,19080.0,16315.0,27482998.0,17898.0,30148867.0,0.06,1648980.0,30000.0,0.0,0.0,0.0,0,0,0
100104,Mumbai,Andheri West,400058,Tier1,mid-premium,Independent House,0.28,4,2761.6,6,Sobha Ltd,0.91,Tier1,1,PMHA49011,2,"Gymnasium, Swimming Pool",19296.0,30967.0,85517319.0,30272.0,83600055.0,0.06,5131039.0,30000.0,201759.0,202327.0,2.83,1,0,1
100105,Mumbai,Andheri West,400058,Tier1,mid-premium,Studio/1RK,0.59,1,351.1,12,Local Developer Co,0.55,Tier3,1,PMHA19535,10,"CCTV, Jogging Track, Lift, 24/7 Security, Gymnasium, Landscaped Garden, Clubhouse, Power Backup, Visitor Parking, Swimming Pool",19026.0,28228.0,9909437.0,29054.0,10199439.0,0.06,594566.0,30000.0,17526.0,19066.0,2.12,1,1,1
100106,Mumbai,Andheri West,400058,Tier1,mid-premium,Villa,0.44,4,3290.0,15,Runwal Group,0.78,Tier2,1,PMHA26967,6,"Visitor Parking, Lift, Children's Play Area, Clubhouse, 24/7 Security, CCTV",23424.0,42504.0,139838968.0,41827.0,137611498.0,0.06,8390338.0,30000.0,290118.0,314074.0,2.49,1,1,1
100107,Mumbai,Andheri West,400058,Tier1,mid-premium,Plot/Land,0.16,0,2743.8,0,Individual/Land Owner,0.6,Tier3,0,,0,,21062.0,16073.0,44100828.0,17448.0,47872727.0,0.06,2646050.0,30000.0,0.0,0.0,0.0,1,0,0
100108,Mumbai,Andheri West,400058,Tier1,mid-premium,Studio/1RK,0.53,1,261.0,12,Regional Builders Ltd,0.5,Tier3,0,,3,"CCTV, Children's Play Area, Lift",23268.0,29291.0,7646204.0,32213.0,8409028.0,0.06,458772.0,30000.0,15924.0,16171.0,2.5,0,0,1
100109,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.05,3,769.2,6,DLF Ltd,0.92,Tier1,1,PMHA87993,5,"24/7 Security, Children's Play Area, Power Backup, Gymnasium, Visitor Parking",23998.0,33235.0,25564548.0,37016.0,28473214.0,0.06,1533873.0,30000.0,46925.0,49223.0,2.2,1,0,1
100110,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.56,2,1407.7,24,Lodha Group,0.95,Tier1,1,PMHA67638,6,"Clubhouse, Visitor Parking, Swimming Pool, Indoor Games Room, Landscaped Garden, Lift",21809.0,26453.0,37239531.0,26978.0,37977784.0,0.06,2234372.0,30000.0,82005.0,81156.0,2.64,0,1,1
100111,Mumbai,Andheri West,400058,Tier1,mid-premium,Plot/Land,0.32,0,962.9,0,Individual/Land Owner,0.6,Tier3,0,,0,,18570.0,13927.0,13410983.0,15238.0,14672798.0,0.06,804659.0,30000.0,0.0,0.0,0.0,1,0,0
100112,Mumbai,Andheri West,400058,Tier1,mid-premium,Row House,0.42,3,1647.4,17,Sobha Ltd,0.91,Tier1,1,PMHA67461,1,Power Backup,23047.0,34158.0,56271987.0,35530.0,58531187.0,0.06,3376319.0,30000.0,108988.0,116783.0,2.32,0,0,1
100113,Mumbai,Andheri West,400058,Tier1,mid-premium,Studio/1RK,0.28,1,374.4,13,Puravankara,0.8,Tier2,1,PMHA39717,12,"Swimming Pool, Jogging Track, Children's Play Area, Landscaped Garden, CCTV, Indoor Games Room, Gymnasium, Clubhouse, Visitor Parking, Power Backup, Lift, 24/7 Security",19971.0,34361.0,12863654.0,36544.0,13680908.0,0.06,771819.0,30000.0,26029.0,27515.0,2.43,1,1,1
100114,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.43,1,998.9,19,Lodha Group,0.95,Tier1,1,PMHA46812,7,"Clubhouse, Swimming Pool, Visitor Parking, Gymnasium, Jogging Track, Power Backup, CCTV",18593.0,26561.0,26532439.0,28233.0,28202866.0,0.06,1591946.0,30000.0,55691.0,57298.0,2.52,1,1,1
100115,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.38,2,960.3,0,Brigade Group,0.88,Tier1,1,PMHA56411,9,"Visitor Parking, Jogging Track, Landscaped Garden, Swimming Pool, 24/7 Security, Gymnasium, Indoor Games Room, Power Backup, Children's Play Area",23900.0,35531.0,34121886.0,38374.0,36852318.0,0.06,2047313.0,30000.0,64539.0,67108.0,2.27,1,1,1
100116,Mumbai,Andheri West,400058,Tier1,mid-premium,Independent House,0.54,3,2615.4,10,Prestige Group,0.92,Tier1,1,PMHA39361,1,Lift,19339.0,24921.0,65178350.0,27559.0,72078702.0,0.06,3910701.0,30000.0,130344.0,138928.0,2.4,1,0,1
100117,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.37,2,1341.2,13,Brigade Group,0.88,Tier1,1,PMHA32538,9,"Children's Play Area, Lift, Swimming Pool, Indoor Games Room, 24/7 Security, CCTV, Landscaped Garden, Clubhouse, Power Backup",19792.0,28470.0,38183699.0,29494.0,39557218.0,0.06,2291022.0,30000.0,96208.0,105627.0,3.02,1,1,1
100118,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.18,2,1261.7,10,Kolte-Patil,0.82,Tier2,1,PMHA59254,3,"24/7 Security, Power Backup, Swimming Pool",20153.0,24132.0,30447492.0,24605.0,31044310.0,0.06,1826850.0,30000.0,61006.0,60178.0,2.4,1,0,1
100119,Mumbai,Andheri West,400058,Tier1,mid-premium,Studio/1RK,0.61,1,419.8,0,Regional Builders Ltd,0.5,Tier3,0,,8,"Gymnasium, Clubhouse, Swimming Pool, Lift, Children's Play Area, CCTV, Jogging Track, Power Backup",19823.0,29075.0,12204668.0,30849.0,12948969.0,0.06,732280.0,30000.0,27077.0,27672.0,2.66,1,1,1
100120,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.61,3,835.3,12,DLF Ltd,0.92,Tier1,1,PMHA26074,8,"CCTV, Gymnasium, 24/7 Security, Children's Play Area, Landscaped Garden, Swimming Pool, Jogging Track, Visitor Parking",25144.0,38160.0,31873399.0,39074.0,32636765.0,0.06,1912404.0,30000.0,46471.0,44911.0,1.75,1,1,1
100121,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.47,3,1123.2,11,DLF Ltd,0.92,Tier1,1,PMHA67960,5,"CCTV, Landscaped Garden, Jogging Track, Lift, 24/7 Security",18148.0,21507.0,24157106.0,20999.0,23586582.0,0.06,1449426.0,30000.0,43631.0,44664.0,2.17,0,0,1
100122,Mumbai,Andheri West,400058,Tier1,mid-premium,Row House,0.47,3,2125.0,0,Oberoi Realty,0.9,Tier1,1,PMHA28121,1,Indoor Games Room,24595.0,36467.0,77490896.0,35439.0,75306255.0,0.06,4649454.0,30000.0,158787.0,174003.0,2.46,1,0,1
100123,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.57,3,695.9,14,Lodha Group,0.95,Tier1,1,PMHA86480,3,"Lift, Power Backup, Landscaped Garden",22403.0,26269.0,18280795.0,25777.0,17938077.0,0.06,1096848.0,30000.0,42819.0,46196.0,2.81,1,0,1
100124,Mumbai,Andheri West,400058,Tier1,mid-premium,Plot/Land,0.14,0,2412.9,0,Individual/Land Owner,0.6,Tier3,0,,0,,20498.0,15961.0,38511004.0,15900.0,38365475.0,0.06,2310660.0,30000.0,0.0,0.0,0.0,1,0,0
100125,Mumbai,Andheri West,400058,Tier1,mid-premium,Studio/1RK,0.13,1,317.9,16,Godrej Properties,0.93,Tier1,1,PMHA29371,12,"Landscaped Garden, Lift, Jogging Track, Indoor Games Room, CCTV, Children's Play Area, Visitor Parking, 24/7 Security, Power Backup, Clubhouse, Gymnasium, Swimming Pool",25541.0,38337.0,12188995.0,39920.0,12692350.0,0.06,731340.0,30000.0,24607.0,24605.0,2.42,1,1,1
100126,Mumbai,Andheri West,400058,Tier1,mid-premium,Studio/1RK,0.2,1,338.2,17,Lodha Group,0.95,Tier1,1,PMHA50174,11,"24/7 Security, Visitor Parking, Jogging Track, CCTV, Indoor Games Room, Lift, Swimming Pool, Power Backup, Children's Play Area, Clubhouse, Gymnasium",22161.0,33768.0,11420795.0,34171.0,11557222.0,0.06,685248.0,30000.0,23240.0,24310.0,2.44,1,1,1
100127,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.46,2,1113.8,3,Brigade Group,0.88,Tier1,1,PMHA50702,5,"Landscaped Garden, Children's Play Area, Jogging Track, Gymnasium, CCTV",18869.0,26330.0,29327350.0,26902.0,29964478.0,0.06,1759641.0,30000.0,50773.0,49455.0,2.08,1,0,1
100128,Mumbai,Andheri West,400058,Tier1,mid-premium,Independent House,0.44,4,2411.8,6,Lodha Group,0.95,Tier1,1,PMHA32240,2,"CCTV, Children's Play Area",18178.0,30337.0,73165545.0,29619.0,71435320.0,0.06,4389933.0,30000.0,130091.0,134850.0,2.13,0,0,1
100129,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.18,2,1433.6,18,Regional Builders Ltd,0.5,Tier3,1,PMHA19261,11,"Power Backup, Lift, Gymnasium, Indoor Games Room, Children's Play Area, 24/7 Security, Clubhouse, Landscaped Garden, CCTV, Jogging Track, Swimming Pool",25901.0,31086.0,44564344.0,31360.0,44957639.0,0.06,2673861.0,30000.0,88092.0,95169.0,2.37,0,1,1
100130,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.19,1,1191.1,9,DLF Ltd,0.92,Tier1,1,PMHA39627,8,"Power Backup, Jogging Track, Children's Play Area, Gymnasium, 24/7 Security, Clubhouse, Swimming Pool, Lift",24844.0,36873.0,43918518.0,37696.0,44899178.0,0.06,2635111.0,30000.0,115893.0,118826.0,3.17,1,1,1
100131,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.37,2,1493.2,17,Sobha Ltd,0.91,Tier1,1,PMHA13776,12,"Landscaped Garden, Jogging Track, Clubhouse, Indoor Games Room, CCTV, 24/7 Security, Lift, Power Backup, Gymnasium, Swimming Pool, Children's Play Area, Visitor Parking",22576.0,35206.0,52567857.0,35009.0,52274974.0,0.06,3154071.0,30000.0,111789.0,115663.0,2.55,1,1,1
100132,Mumbai,Andheri West,400058,Tier1,mid-premium,Row House,0.39,2,1308.2,18,Kolte-Patil,0.82,Tier2,1,PMHA33811,0,,18113.0,24079.0,31501982.0,23476.0,30711960.0,0.06,1890119.0,30000.0,56980.0,56240.0,2.17,0,0,1
100133,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.43,3,1491.3,8,Prestige Group,0.92,Tier1,1,PMHA39426,3,"Clubhouse, Gymnasium, Power Backup",20712.0,26894.0,40105516.0,28232.0,42101711.0,0.06,2406331.0,30000.0,71798.0,76705.0,2.15,1,0,1
100134,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.43,3,1364.0,8,Regional Builders Ltd,0.5,Tier3,1,PMHA74283,11,"Lift, Visitor Parking, CCTV, Landscaped Garden, Jogging Track, Gymnasium, Swimming Pool, Indoor Games Room, Power Backup, Children's Play Area, Clubhouse",25164.0,33913.0,46257339.0,35002.0,47743431.0,0.06,2775440.0,30000.0,100168.0,102447.0,2.6,0,1,1
100135,Mumbai,Andheri West,400058,Tier1,mid-premium,Row House,0.4,3,1626.0,22,Godrej Properties,0.93,Tier1,1,PMHA26659,0,,21401.0,29698.0,48288781.0,31046.0,50479972.0,0.06,2897327.0,30000.0,83554.0,83222.0,2.08,0,0,1
100136,Mumbai,Andheri West,400058,Tier1,mid-premium,Villa,0.81,5,2591.0,13,DLF Ltd,0.92,Tier1,1,PMHA47206,7,"Power Backup, CCTV, Jogging Track, Indoor Games Room, Gymnasium, Clubhouse, Visitor Parking",20815.0,38796.0,100518166.0,41031.0,106310457.0,0.06,6031090.0,30000.0,197854.0,215690.0,2.36,1,1,1
100137,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.28,1,662.7,16,Brigade Group,0.88,Tier1,1,PMHA63806,4,"Clubhouse, Power Backup, Lift, Landscaped Garden",23768.0,28086.0,18613658.0,31013.0,20553374.0,0.06,1116819.0,30000.0,40956.0,41171.0,2.64,1,0,1
100138,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.47,2,979.8,8,Puravankara,0.8,Tier2,1,PMHA19373,10,"Jogging Track, CCTV, Children's Play Area, Visitor Parking, Swimming Pool, Lift, Power Backup, Indoor Games Room, Landscaped Garden, Gymnasium",21541.0,30337.0,29725331.0,30292.0,29680945.0,0.06,1783520.0,30000.0,62770.0,62486.0,2.53,0,1,1
100139,Mumbai,Andheri West,400058,Tier1,mid-premium,Independent House,0.7,3,2919.8,2,Godrej Properties,0.93,Tier1,1,PMHA40511,1,Lift,18310.0,25114.0,73326564.0,27661.0,80764817.0,0.06,4399594.0,30000.0,143676.0,144369.0,2.35,1,0,1
100140,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.47,3,909.9,19,Oberoi Realty,0.9,Tier1,1,PMHA43198,8,"Swimming Pool, Lift, Indoor Games Room, Visitor Parking, Children's Play Area, Landscaped Garden, Gymnasium, Power Backup",20375.0,27744.0,25244536.0,30932.0,28145901.0,0.06,1514672.0,30000.0,48012.0,52207.0,2.28,0,1,1
100141,Mumbai,Andheri West,400058,Tier1,mid-premium,Penthouse,0.44,3,3277.4,21,DLF Ltd,0.92,Tier1,1,PMHA98803,11,"Indoor Games Room, Power Backup, Gymnasium, Children's Play Area, Lift, Jogging Track, 24/7 Security, Swimming Pool, Landscaped Garden, Visitor Parking, Clubhouse",21433.0,44839.0,146954758.0,47235.0,154806337.0,0.06,8817285.0,30000.0,322286.0,348213.0,2.63,1,1,1
100142,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.16,1,1222.8,24,Puravankara,0.8,Tier2,1,PMHA73339,6,"24/7 Security, Clubhouse, Jogging Track, Visitor Parking, Swimming Pool, CCTV",19505.0,21773.0,26622902.0,22124.0,27052709.0,0.06,1597374.0,30000.0,57615.0,55629.0,2.6,0,1,1
100143,Mumbai,Andheri West,400058,Tier1,mid-premium,Penthouse,0.37,3,2816.9,10,Regional Builders Ltd,0.5,Tier3,1,PMHA95397,5,"24/7 Security, CCTV, Jogging Track, Gymnasium, Children's Play Area",18039.0,33010.0,92984153.0,36946.0,104072645.0,0.06,5579049.0,30000.0,161644.0,163884.0,2.09,0,0,1
100144,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.45,2,1101.4,12,Godrej Properties,0.93,Tier1,1,PMHA78766,11,"Lift, Power Backup, CCTV, 24/7 Security, Clubhouse, Swimming Pool, Landscaped Garden, Visitor Parking, Indoor Games Room, Children's Play Area, Jogging Track",20300.0,29813.0,32836145.0,32615.0,35923214.0,0.06,1970169.0,30000.0,68704.0,70076.0,2.51,1,1,1
100145,Mumbai,Andheri West,400058,Tier1,mid-premium,Villa,-0.01,5,4121.7,21,Kolte-Patil,0.82,Tier2,1,PMHA16222,6,"Indoor Games Room, CCTV, Visitor Parking, Clubhouse, Swimming Pool, 24/7 Security",20957.0,33967.0,140000560.0,33069.0,136299432.0,0.06,8400034.0,30000.0,257124.0,277567.0,2.2,1,1,1
100146,Mumbai,Andheri West,400058,Tier1,mid-premium,Studio/1RK,0.48,1,354.3,6,Local Developer Co,0.55,Tier3,1,PMHA54000,11,"Jogging Track, Clubhouse, Swimming Pool, Landscaped Garden, 24/7 Security, Indoor Games Room, Visitor Parking, Power Backup, CCTV, Lift, Gymnasium",21410.0,33686.0,11934523.0,34219.0,12123352.0,0.06,716071.0,30000.0,23916.0,24181.0,2.4,1,1,1
100147,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.25,3,618.3,21,Oberoi Realty,0.9,Tier1,1,PMHA50679,9,"Swimming Pool, Landscaped Garden, Indoor Games Room, 24/7 Security, Lift, Jogging Track, Visitor Parking, Clubhouse, Children's Play Area",22817.0,29974.0,18531779.0,30689.0,18974330.0,0.06,1111907.0,30000.0,35899.0,37454.0,2.32,0,1,1
100148,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.78,2,863.3,13,Kolte-Patil,0.82,Tier2,1,PMHA45184,8,"Children's Play Area, Indoor Games Room, Visitor Parking, Swimming Pool, Landscaped Garden, 24/7 Security, Lift, Power Backup",19516.0,28329.0,24456042.0,31620.0,27297554.0,0.06,1467363.0,30000.0,46040.0,47663.0,2.26,0,1,1
100149,Mumbai,Andheri West,400058,Tier1,mid-premium,Villa,0.16,3,3852.2,20,Regional Builders Ltd,0.5,Tier3,0,,11,"Jogging Track, Gymnasium, Lift, Clubhouse, Power Backup, 24/7 Security, Landscaped Garden, CCTV, Swimming Pool, Visitor Parking, Indoor Games Room",19894.0,30569.0,117756967.0,31130.0,119920103.0,0.06,7065418.0,30000.0,262364.0,287020.0,2.67,1,1,1
100150,Mumbai,Andheri West,400058,Tier1,mid-premium,Studio/1RK,0.27,1,366.6,18,Brigade Group,0.88,Tier1,1,PMHA99789,7,"Swimming Pool, Indoor Games Room, Power Backup, 24/7 Security, Clubhouse, Visitor Parking, Children's Play Area",21497.0,29524.0,10823455.0,31828.0,11668036.0,0.06,649407.0,30000.0,22661.0,24262.0,2.51,0,1,1
100151,Mumbai,Andheri West,400058,Tier1,mid-premium,Villa,0.72,5,3863.6,9,Kolte-Patil,0.82,Tier2,1,PMHA97878,11,"Swimming Pool, Indoor Games Room, Lift, Children's Play Area, CCTV, Gymnasium, 24/7 Security, Visitor Parking, Jogging Track, Clubhouse, Landscaped Garden",20185.0,42644.0,164762502.0,41687.0,161064731.0,0.06,9885750.0,30000.0,335069.0,330721.0,2.44,1,1,1
100152,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.38,3,1312.6,14,DLF Ltd,0.92,Tier1,1,PMHA95022,4,"Gymnasium, Clubhouse, Children's Play Area, CCTV",22041.0,25829.0,33901905.0,28770.0,37762126.0,0.06,2034114.0,30000.0,70927.0,68596.0,2.51,1,0,1
100153,Mumbai,Andheri West,400058,Tier1,mid-premium,Villa,0.41,5,4107.0,17,Godrej Properties,0.93,Tier1,1,PMHA67818,5,"Gymnasium, Lift, Landscaped Garden, Power Backup, 24/7 Security",22177.0,37564.0,154278433.0,41736.0,171411472.0,0.06,9256706.0,30000.0,265997.0,275184.0,2.07,1,0,1
100154,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.4,1,765.4,22,Sobha Ltd,0.91,Tier1,1,PMHA32870,3,"Gymnasium, Lift, Children's Play Area",21358.0,24358.0,18642787.0,24224.0,18539898.0,0.06,1118567.0,30000.0,45504.0,46029.0,2.93,1,0,1
